CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,mod_Attrition_Flag,mod_Gender,mod_Education_Level,mod_Income_Category,mod_Card_Category,handled_Total_Trans_Amt,mod_Age_Group,Trans_per_Month,Avg_Trans_Amt,Util_Ratio
709071408,Existing Customer,56,F,5,Graduate,1.0,$40K - $60K,Blue,37,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653,0,0,3.0,2.0,0,8.507142855562735,Adults,2.0,66.87837837837837,0.6528576908323743
815830083,Existing Customer,53,F,3,Uneducated,1.0,Less than $40K,Blue,48,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622,0,0,0.0,1.0,0,8.355614995760183,Adults,1.5,59.06944444444444,0.6221198156682027
715932708,Existing Customer,41,M,3,Unknown,,$60K - $80K,Blue,36,4,3,1,5813.0,1614,4199.0,0.696,4365,75,0.875,0.278,0,1,,3.0,0,8.38160253710989,Adults,2.0833333333333335,58.2,0.2776535351797695
715281933,Existing Customer,43,F,3,High School,1.0,Less than $40K,Blue,36,3,3,2,1438.3,0,1438.3,0.689,4401,73,0.698,0.0,0,0,1.0,1.0,0,8.389814262086407,Adults,2.0277777777777777,60.28767123287671,0.0
787529583,Attrited Customer,41,F,5,Unknown,2.0,$40K - $60K,Blue,30,5,2,3,1588.0,0,1588.0,0.634,2561,61,0.649,0.0,1,0,,2.0,0,7.848543482456679,Adults,2.033333333333333,41.98360655737705,0.0
717446208,Existing Customer,62,F,0,High School,1.0,Less than $40K,Blue,36,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528,0,0,1.0,1.0,0,8.533853632309345,Seniors,1.9166666666666667,73.66666666666667,0.5281408375566817
715236783,Existing Customer,42,F,4,College,3.0,$40K - $60K,Blue,36,4,3,2,3734.0,2517,1217.0,0.724,4792,87,0.74,0.674,0,0,2.0,2.0,0,8.474911799159631,Adults,2.4166666666666665,55.08045977011494,0.674076057846813
804583833,Existing Customer,56,F,2,High School,2.0,Unknown,Blue,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,0,0,1.0,,0,8.370315995555478,Adults,1.7058823529411764,49.60919540229885,0.6920935412026726
713772333,Attrited Customer,45,F,3,Unknown,3.0,Less than $40K,Blue,34,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,1,0,,1.0,0,7.590852123688581,Adults,1.1176470588235294,52.078947368421055,0.07539559416692522
715321983,Existing Customer,33,F,2,Doctorate,2.0,$40K - $60K,Blue,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679,0,0,5.0,2.0,0,8.36985260351753,Adults,2.0833333333333335,57.52,0.6794032023289666
717773433,Existing Customer,57,F,0,Graduate,2.0,Less than $40K,Blue,45,6,1,2,2448.0,0,2448.0,0.606,5464,98,0.607,0.0,0,0,3.0,1.0,0,8.60611940061064,Adults,2.1777777777777776,55.755102040816325,0.0
778632933,Existing Customer,49,F,3,College,2.0,Less than $40K,Blue,29,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784,0,0,2.0,1.0,0,8.455955881945048,Adults,2.7241379310344827,59.51898734177215,0.7841444270015698
808527183,Existing Customer,46,F,3,College,2.0,Less than $40K,Blue,41,4,1,1,1489.0,949,540.0,0.65,4669,94,0.741,0.637,0,0,2.0,1.0,0,8.448914350662942,Adults,2.292682926829268,49.670212765957444,0.6373404969778375
714514008,Attrited Customer,38,F,1,Graduate,2.0,Unknown,Blue,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0,1,0,3.0,,0,7.592366128519796,Adults,1.4827586206896552,46.093023255813954,0.0
711669258,Attrited Customer,50,F,3,Uneducated,1.0,Unknown,Blue,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,1,0,0.0,,0,7.775695749915245,Adults,1.3055555555555556,50.659574468085104,0.30938186382177596
797218233,Existing Customer,51,F,2,Unknown,1.0,Less than $40K,Blue,45,5,1,0,1757.0,0,1757.0,0.533,4550,82,0.547,0.0,0,0,,1.0,0,8.423102268016642,Adults,1.8222222222222222,55.48780487804878,0.0
710612583,Existing Customer,52,M,4,High School,,$60K - $80K,Blue,36,6,3,2,2597.0,1740,857.0,0.71,5037,80,0.778,0.67,0,1,1.0,3.0,0,8.524764456912555,Adults,2.2222222222222223,62.9625,0.6700038505968425
712613808,Existing Customer,45,F,5,College,1.0,Unknown,Blue,32,3,3,3,5999.0,658,5341.0,0.638,4283,69,0.605,0.11,0,0,2.0,,0,8.36264243156764,Adults,2.15625,62.072463768115945,0.10968494749124855
807173358,Existing Customer,56,F,0,Post-Graduate,2.0,Less than $40K,Blue,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,0,0,4.0,1.0,0,8.597297435657898,Adults,1.4901960784313726,71.26315789473684,0.24274260436826098
778349883,Existing Customer,56,F,0,Uneducated,1.0,Less than $40K,Blue,36,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657,0,0,0.0,1.0,0,8.340217320947035,Adults,2.0833333333333335,55.84,0.6567256912084498
720592533,Attrited Customer,41,M,4,Graduate,,$80K - $120K,Blue,31,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,1,1,3.0,4.0,0,7.8383433155571165,Adults,1.4193548387096775,57.61363636363637,0.043878273177636234
714668433,Existing Customer,51,F,4,Graduate,1.0,Less than $40K,Blue,36,4,3,1,2522.0,1898,624.0,0.674,4122,67,0.763,0.753,0,0,3.0,1.0,0,8.3243363327069,Adults,1.8611111111111112,61.52238805970149,0.7525773195876289
720967233,Existing Customer,43,F,2,Unknown,2.0,Less than $40K,Blue,29,4,1,1,3327.0,2517,810.0,0.793,4901,88,0.913,0.757,0,0,,1.0,0,8.497398564088058,Adults,3.0344827586206895,55.69318181818182,0.7565374211000901
718629858,Existing Customer,42,F,2,Uneducated,2.0,Unknown,Blue,32,5,5,3,4708.0,0,4708.0,0.718,4597,89,0.679,0.0,0,0,0.0,,0,8.433376705323127,Adults,2.78125,51.651685393258425,0.0
737962608,Existing Customer,48,F,4,College,3.0,Less than $40K,Blue,41,4,3,2,3745.0,2517,1228.0,0.672,4550,78,0.857,0.672,0,0,2.0,1.0,0,8.423102268016642,Adults,1.9024390243902438,58.333333333333336,0.6720961281708945
778207083,Attrited Customer,53,M,4,Uneducated,1.0,$80K - $120K,Blue,44,3,3,2,11561.0,2189,9372.0,0.742,2153,39,0.5,0.189,1,1,0.0,4.0,0,7.675081857716334,Adults,0.8863636363636364,55.205128205128204,0.18934348239771645
778781508,Attrited Customer,44,F,2,High School,2.0,Unknown,Blue,32,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,1,0,1.0,,0,7.806289289267033,Adults,1.28125,59.8780487804878,0.29692108057095673
714142158,Existing Customer,59,F,0,Graduate,2.0,Less than $40K,Blue,48,2,2,1,2120.0,1411,709.0,0.665,3882,92,0.643,0.666,0,0,3.0,1.0,0,8.264363329731667,Adults,1.9166666666666667,42.19565217391305,0.6655660377358491
715390608,Existing Customer,45,F,5,Graduate,2.0,Less than $40K,Blue,39,5,3,2,2867.0,1209,1658.0,0.727,5311,81,0.976,0.422,0,0,3.0,1.0,0,8.57772369115627,Adults,2.076923076923077,65.5679012345679,0.4216951517265434
715243458,Existing Customer,45,F,2,Graduate,1.0,$40K - $60K,Blue,36,5,3,1,2293.0,1304,989.0,0.708,5047,94,0.679,0.569,0,0,3.0,2.0,0,8.52674740422105,Adults,2.611111111111111,53.691489361702125,0.5686873092019189
715418508,Existing Customer,51,M,1,Uneducated,1.0,$120K +,Blue,36,2,1,3,8671.0,590,8081.0,0.693,4399,72,0.756,0.068,0,1,0.0,5.0,0,8.389359819906353,Adults,2.0,61.09722222222222,0.06804290162611003
711164508,Existing Customer,49,F,1,Graduate,3.0,Unknown,Silver,43,1,3,1,34516.0,1163,33353.0,0.725,3941,71,0.821,0.034,0,0,3.0,,1,8.279443487712665,Adults,1.6511627906976745,55.50704225352113,0.03369451848418125
713239308,Existing Customer,43,F,2,High School,2.0,Unknown,Blue,36,2,3,3,2679.0,1694,985.0,0.603,4640,85,0.809,0.632,0,0,1.0,,0,8.442685139241176,Adults,2.361111111111111,54.588235294117645,0.6323254945875326
712323183,Existing Customer,38,M,3,Unknown,2.0,$80K - $120K,Blue,22,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0,0,1,,4.0,0,8.226573474977114,Adults,2.8636363636363638,59.333333333333336,0.0
797410983,Existing Customer,45,F,3,High School,2.0,Unknown,Blue,39,1,2,2,1438.3,745,693.3,0.83,5020,83,0.766,0.518,0,0,1.0,,0,8.521384396034705,Adults,2.128205128205128,60.48192771084337,0.5179726065493986
721167783,Existing Customer,54,M,4,High School,1.0,$80K - $120K,Blue,39,1,3,3,7773.0,2465,5308.0,0.788,4272,69,1.029,0.317,0,1,1.0,4.0,0,8.360071435644025,Adults,1.7692307692307692,61.91304347826087,0.31712337578798405
712130058,Attrited Customer,44,F,4,Uneducated,1.0,Unknown,Blue,36,3,3,4,8075.0,317,7758.0,0.585,2415,41,0.577,0.039,1,0,0.0,,0,7.789868559054706,Adults,1.1388888888888888,58.90243902439025,0.03925696594427244
714060408,Existing Customer,57,F,3,High School,1.0,Unknown,Blue,37,3,1,2,3052.0,1603,1449.0,0.776,4210,82,0.907,0.525,0,0,1.0,,0,8.345455428161928,Adults,2.2162162162162162,51.34146341463415,0.5252293577981652
715515333,Existing Customer,51,M,3,Graduate,2.0,$120K +,Blue,42,2,1,3,7932.0,2140,5792.0,0.554,4024,92,0.614,0.27,0,1,3.0,5.0,0,8.300280189852664,Adults,2.1904761904761907,43.73913043478261,0.2697932425617751
806970033,Existing Customer,48,M,3,High School,,$40K - $60K,Blue,43,2,2,3,1753.0,1434,319.0,0.805,4588,77,1.026,0.818,0,1,1.0,2.0,0,8.431417414394833,Adults,1.7906976744186047,59.58441558441559,0.8180262407301768
817337958,Existing Customer,48,F,5,Doctorate,2.0,Less than $40K,Blue,33,2,1,3,5814.0,1176,4638.0,0.627,3796,74,1.056,0.202,0,0,5.0,1.0,0,8.241966560231802,Adults,2.242424242424242,51.2972972972973,0.20227038183694532
788132208,Existing Customer,53,F,2,Graduate,2.0,$40K - $60K,Blue,38,3,2,1,1989.0,1003,986.0,0.677,5070,70,0.75,0.504,0,0,3.0,2.0,0,8.531293315795018,Adults,1.8421052631578947,72.42857142857143,0.5042735042735043
812653383,Existing Customer,55,F,1,College,1.0,$40K - $60K,Blue,50,3,3,3,1843.0,1520,323.0,0.864,4729,92,0.704,0.825,0,0,2.0,2.0,0,8.46168048148598,Adults,1.84,51.40217391304348,0.8247422680412371
709762908,Existing Customer,52,F,1,Uneducated,2.0,Unknown,Blue,40,2,2,1,1438.3,1228,210.3,0.659,4991,78,0.902,0.854,0,0,0.0,,0,8.515591910049263,Adults,1.95,63.98717948717949,0.8537857192518946
717114708,Existing Customer,34,F,0,Graduate,2.0,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612,0,0,3.0,2.0,0,8.392763113038061,Adults,2.9615384615384617,57.324675324675326,0.6118355065195586
767388783,Existing Customer,43,M,3,High School,2.0,$60K - $80K,Blue,36,3,3,1,9560.0,0,9560.0,0.802,4601,66,0.571,0.0,0,1,1.0,3.0,0,8.434246270595311,Adults,1.8333333333333333,69.71212121212122,0.0
794719983,Attrited Customer,44,F,4,High School,,Less than $40K,Blue,38,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,1,0,1.0,1.0,0,7.854381210652365,Adults,1.105263157894737,61.333333333333336,0.9575688073394495
778378983,Attrited Customer,54,F,1,Graduate,1.0,Less than $40K,Blue,34,5,2,2,2939.0,2152,787.0,0.555,2476,42,0.355,0.732,1,0,3.0,1.0,0,7.814803429489359,Adults,1.2352941176470589,58.95238095238095,0.7322218441646818
773275083,Existing Customer,49,F,3,College,2.0,Unknown,Blue,37,2,3,0,3085.0,966,2119.0,0.777,4765,79,0.646,0.313,0,0,2.0,,0,8.469262657658687,Adults,2.135135135135135,60.31645569620253,0.31312803889789304
719971458,Existing Customer,49,M,5,Graduate,1.0,$80K - $120K,Blue,41,2,3,2,5275.0,1490,3785.0,0.533,4213,74,1.114,0.282,0,1,3.0,4.0,0,8.346167594364134,Adults,1.8048780487804879,56.932432432432435,0.2824644549763033
721001883,Existing Customer,41,M,3,Uneducated,2.0,$60K - $80K,Blue,30,3,1,2,1950.0,1618,332.0,0.75,3357,47,0.88,0.83,0,1,0.0,3.0,0,8.119100837637486,Adults,1.5666666666666667,71.42553191489361,0.8297435897435897
778245633,Existing Customer,43,F,3,Graduate,1.0,Unknown,Blue,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,0,0,3.0,,0,8.379539026117442,Adults,2.121212121212121,62.22857142857143,0.7765912003417343
718535733,Existing Customer,40,F,1,Uneducated,3.0,Less than $40K,Blue,25,3,3,1,3758.0,2047,1711.0,1.108,4928,79,0.646,0.545,0,0,0.0,1.0,0,8.502891406705377,Adults,3.16,62.379746835443036,0.5447046301224056
711909933,Existing Customer,54,M,4,Unknown,2.0,$80K - $120K,Blue,42,3,3,1,1621.0,618,1003.0,0.846,4815,83,1.024,0.381,0,1,,4.0,0,8.479698986988657,Adults,1.9761904761904763,58.01204819277108,0.3812461443553362
709253433,Existing Customer,50,F,2,Uneducated,2.0,$40K - $60K,Blue,41,2,1,2,10946.0,1912,9034.0,0.362,2448,58,0.45,0.175,0,0,0.0,2.0,0,7.803435056952168,Adults,1.4146341463414633,42.206896551724135,0.17467568061392288
719797758,Existing Customer,56,F,1,High School,1.0,Less than $40K,Blue,36,3,1,1,3422.0,2517,905.0,0.914,4922,84,0.68,0.736,0,0,1.0,1.0,0,8.5016733797582,Adults,2.3333333333333335,58.595238095238095,0.7355347749853887
789420933,Existing Customer,39,F,2,Uneducated,2.0,Less than $40K,Blue,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25,0,0,0.0,1.0,0,8.326274787396764,Adults,2.9,47.47126436781609,0.2503217503217503
709850508,Attrited Customer,33,F,2,Graduate,2.0,Less than $40K,Blue,20,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0,1,0,3.0,1.0,0,7.978653729082731,Adults,1.85,78.83783783783784,0.0
715335558,Existing Customer,43,F,5,Uneducated,1.0,Less than $40K,Blue,36,2,1,2,1855.0,907,948.0,0.816,4191,81,0.761,0.489,0,0,0.0,1.0,0,8.340933226000878,Adults,2.25,51.74074074074074,0.4889487870619946
711516783,Existing Customer,47,F,4,Uneducated,2.0,$40K - $60K,Blue,36,2,1,1,2155.0,1119,1036.0,0.815,5441,91,0.717,0.519,0,0,0.0,2.0,0,8.601901919343192,Adults,2.5277777777777777,59.79120879120879,0.5192575406032482
798917883,Existing Customer,42,F,4,College,1.0,Less than $40K,Blue,36,2,3,2,4150.0,2517,1633.0,0.619,4620,76,1.171,0.607,0,0,2.0,1.0,0,8.438366410870266,Adults,2.111111111111111,60.78947368421053,0.6065060240963855
721525758,Existing Customer,45,M,5,Doctorate,2.0,$80K - $120K,Blue,35,2,2,2,2226.0,1229,997.0,0.784,4928,77,0.638,0.552,0,1,5.0,4.0,0,8.502891406705377,Adults,2.2,64.0,0.5521114106019767
716249508,Existing Customer,48,F,5,High School,2.0,$40K - $60K,Blue,36,3,2,1,1610.0,0,1610.0,0.424,4243,85,0.848,0.0,0,0,1.0,2.0,0,8.353261499733874,Adults,2.361111111111111,49.917647058823526,0.0
716953083,Existing Customer,53,F,2,Graduate,2.0,Unknown,Blue,41,3,2,2,2046.0,1260,786.0,0.768,4228,81,0.884,0.616,0,0,3.0,,0,8.34972083747249,Adults,1.975609756097561,52.19753086419753,0.6158357771260997
712448658,Attrited Customer,52,F,1,High School,1.0,Less than $40K,Blue,36,3,3,2,1795.0,0,1795.0,0.718,2281,55,0.618,0.0,1,0,1.0,1.0,0,7.732807530422021,Adults,1.5277777777777777,41.472727272727276,0.0
711766758,Existing Customer,42,F,4,Unknown,2.0,Less than $40K,Blue,30,3,2,1,1531.0,987,544.0,0.831,4373,67,0.811,0.645,0,0,,1.0,0,8.383433201236713,Adults,2.2333333333333334,65.26865671641791,0.6446766819072501
709432833,Existing Customer,53,F,1,Unknown,2.0,Less than $40K,Blue,36,2,2,3,1472.0,1196,276.0,1.24,4859,73,0.973,0.812,0,0,,1.0,0,8.48879371689454,Adults,2.0277777777777777,66.56164383561644,0.8125
719964933,Existing Customer,50,F,5,Graduate,1.0,Less than $40K,Blue,41,3,2,2,1438.3,0,1438.3,0.683,4550,78,0.857,0.0,0,0,3.0,1.0,0,8.423102268016642,Adults,1.9024390243902438,58.333333333333336,0.0
719857008,Existing Customer,37,F,1,Graduate,1.0,$40K - $60K,Blue,36,3,3,1,2886.0,2198,688.0,0.828,4531,81,0.723,0.762,0,0,3.0,2.0,0,8.418918622147897,Adults,2.25,55.93827160493827,0.7616077616077616
758340108,Existing Customer,39,F,2,Graduate,1.0,Less than $40K,Silver,29,3,3,2,10024.0,913,9111.0,0.568,3906,78,0.592,0.091,0,0,3.0,1.0,1,8.27052509505507,Adults,2.689655172413793,50.07692307692308,0.09108140462889067
708276183,Attrited Customer,52,F,3,Post-Graduate,2.0,Less than $40K,Blue,45,2,4,1,1760.0,0,1760.0,0.046,1554,35,0.029,0.0,1,0,4.0,1.0,0,7.349230824613334,Adults,0.7777777777777778,44.4,0.0
716481408,Existing Customer,38,F,2,Graduate,1.0,Less than $40K,Blue,36,3,1,1,1461.0,0,1461.0,0.681,4769,76,0.949,0.0,0,0,3.0,1.0,0,8.470101583882387,Adults,2.111111111111111,62.75,0.0
720590058,Attrited Customer,51,F,1,Graduate,1.0,$40K - $60K,Blue,36,3,3,3,8840.0,1794,7046.0,0.848,2839,47,0.808,0.203,1,0,3.0,2.0,0,7.951559331155252,Adults,1.3055555555555556,60.40425531914894,0.20294117647058824
789347133,Existing Customer,38,F,2,Post-Graduate,2.0,$40K - $60K,Blue,28,2,1,1,4468.0,2395,2073.0,0.706,4690,79,0.756,0.536,0,0,4.0,2.0,0,8.453401058328458,Adults,2.8214285714285716,59.36708860759494,0.5360340196956133
719112258,Existing Customer,42,M,4,College,,$60K - $80K,Blue,35,3,3,3,2516.0,1360,1156.0,1.193,4692,79,0.681,0.541,0,1,2.0,3.0,0,8.453827315794417,Adults,2.257142857142857,59.392405063291136,0.5405405405405406
717748608,Attrited Customer,35,F,4,High School,2.0,Less than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,1,0,1.0,1.0,0,7.720017940432244,Adults,2.125,44.15686274509804,0.5607717041800643
710740008,Existing Customer,57,M,1,Graduate,,$80K - $120K,Blue,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446,0,1,3.0,4.0,0,8.545002892055505,Adults,2.1025641025641026,62.68292682926829,0.44566502120558993
716694108,Attrited Customer,42,M,4,Uneducated,2.0,$120K +,Blue,34,2,3,3,5195.0,468,4727.0,0.567,2682,48,0.231,0.09,1,1,0.0,5.0,0,7.894690850425624,Adults,1.411764705882353,55.875,0.09008662175168432
719372583,Existing Customer,57,M,3,Graduate,1.0,$120K +,Blue,36,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069,0,1,3.0,5.0,0,8.3133619511344,Adults,2.5,45.3,0.06931897150799166
719981508,Attrited Customer,37,M,2,Uneducated,1.0,Unknown,Blue,24,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0,1,1,0.0,,0,7.853604813097837,Adults,2.125,50.470588235294116,0.0
751350558,Existing Customer,57,F,1,High School,2.0,Less than $40K,Blue,50,3,2,2,1609.0,0,1609.0,0.669,4770,85,0.7,0.0,0,0,1.0,1.0,0,8.470311205516108,Adults,1.7,56.11764705882353,0.0
715123983,Existing Customer,43,F,1,College,1.0,Less than $40K,Blue,36,3,2,2,3342.0,2517,825.0,0.977,5848,81,0.8,0.753,0,0,2.0,1.0,0,8.674025985443025,Adults,2.25,72.19753086419753,0.7531418312387792
709250508,Existing Customer,63,M,1,Uneducated,1.0,Less than $40K,Blue,56,3,1,2,6973.0,2517,4456.0,0.781,4877,88,0.692,0.361,0,1,0.0,1.0,0,8.492490578775866,Seniors,1.5714285714285714,55.42045454545455,0.3609637171948946
716754783,Attrited Customer,43,M,4,High School,2.0,$120K +,Blue,30,3,2,3,17228.0,1331,15897.0,0.519,2229,44,0.375,0.077,1,1,1.0,5.0,0,7.709756864454165,Adults,1.4666666666666666,50.65909090909091,0.0772579521708846
719025333,Existing Customer,48,M,2,Post-Graduate,2.0,$40K - $60K,Blue,42,3,2,0,1898.0,0,1898.0,0.838,3513,59,0.686,0.0,0,1,4.0,2.0,0,8.164510268747042,Adults,1.4047619047619047,59.54237288135593,0.0
718566858,Existing Customer,46,F,2,College,1.0,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.757,5005,79,0.795,0.0,0,0,2.0,1.0,0,8.518392471991719,Adults,2.1944444444444446,63.35443037974684,0.0
710675508,Existing Customer,40,F,3,College,,Unknown,Blue,28,2,3,1,2321.0,1190,1131.0,0.736,5149,98,0.661,0.513,0,0,2.0,,0,8.546751993657782,Adults,3.5,52.54081632653061,0.5127100387763894
818729208,Existing Customer,52,M,3,Graduate,2.0,$60K - $80K,Blue,47,3,3,3,8185.0,941,7244.0,0.874,4525,77,0.604,0.115,0,1,3.0,3.0,0,8.417593826193484,Adults,1.6382978723404256,58.76623376623377,0.11496640195479536
709068183,Existing Customer,53,M,4,College,1.0,$60K - $80K,Blue,42,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0,0,1,2.0,3.0,0,8.457443187010464,Adults,2.0714285714285716,54.12643678160919,0.0
715358283,Existing Customer,57,F,2,Uneducated,2.0,Less than $40K,Blue,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535,0,0,0.0,1.0,0,8.414052432496725,Adults,1.5869565217391304,61.76712328767123,0.5349929544387036
710966433,Existing Customer,50,F,3,Uneducated,2.0,Less than $40K,Blue,36,3,2,2,2615.0,1404,1211.0,0.503,3785,67,1.161,0.537,0,0,0.0,1.0,0,8.239065331769268,Adults,1.8611111111111112,56.492537313432834,0.5369024856596558
708575058,Attrited Customer,46,F,3,Uneducated,3.0,$40K - $60K,Blue,39,2,3,2,3157.0,965,2192.0,0.928,3300,58,0.568,0.306,1,0,0.0,2.0,0,8.101980731853192,Adults,1.4871794871794872,56.89655172413793,0.30566993981628127
713929533,Attrited Customer,36,F,3,College,2.0,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,1,0,2.0,1.0,0,7.630946580890459,Adults,1.4444444444444444,39.61538461538461,0.0
714087258,Existing Customer,49,F,1,Uneducated,3.0,Less than $40K,Blue,36,2,3,2,1838.0,0,1838.0,0.65,5156,72,0.895,0.0,0,0,0.0,1.0,0,8.548110294050959,Adults,2.0,71.61111111111111,0.0
756383283,Existing Customer,38,F,3,College,2.0,Less than $40K,Blue,31,3,1,3,5523.0,2517,3006.0,0.72,4170,80,0.739,0.456,0,0,2.0,1.0,0,8.335911094196945,Adults,2.5806451612903225,52.125,0.4557305812058664
720766908,Attrited Customer,40,F,2,Uneducated,1.0,Less than $40K,Blue,28,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0,1,0,0.0,1.0,0,7.942717540573791,Adults,1.3214285714285714,76.05405405405405,0.0
718133733,Existing Customer,44,F,4,Post-Graduate,,Less than $40K,Blue,36,3,1,1,7317.0,1540,5777.0,0.616,4100,76,0.81,0.21,0,0,4.0,1.0,0,8.31898612539206,Adults,2.111111111111111,53.94736842105263,0.21046877135438022
720823458,Existing Customer,59,F,2,Unknown,2.0,Less than $40K,Blue,46,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365,0,0,,1.0,0,8.446556111816797,Adults,1.8478260869565217,54.8,0.36546569566883863
720027258,Existing Customer,53,F,2,High School,1.0,Less than $40K,Blue,40,3,1,3,1438.3,0,1438.3,1.052,4978,73,0.921,0.0,0,0,1.0,1.0,0,8.512984346642183,Adults,1.825,68.1917808219178,0.0
807604233,Existing Customer,54,M,3,Graduate,2.0,$80K - $120K,Blue,49,2,3,3,11114.0,2482,8632.0,1.08,5044,81,0.688,0.223,0,1,3.0,4.0,0,8.52615293278771,Adults,1.653061224489796,62.27160493827161,0.22332193629656288
801786483,Existing Customer,51,M,0,High School,1.0,$80K - $120K,Blue,45,3,2,3,10648.0,2517,8131.0,0.708,4930,89,0.978,0.236,0,1,1.0,4.0,0,8.503297086224126,Adults,1.9777777777777779,55.39325842696629,0.2363824192336589
789138258,Existing Customer,45,F,3,High School,1.0,Less than $40K,Blue,34,2,3,2,2976.0,2372,604.0,0.772,4799,83,0.729,0.797,0,0,1.0,1.0,0,8.476371196895983,Adults,2.4411764705882355,57.81927710843374,0.7970430107526881
805524708,Attrited Customer,52,F,3,High School,3.0,Less than $40K,Blue,47,3,3,1,6629.0,2517,4112.0,0.932,2599,50,0.562,0.38,1,0,1.0,1.0,0,7.8632667240095735,Adults,1.0638297872340425,51.98,0.37969527832252226
779642733,Existing Customer,42,F,5,Unknown,2.0,Less than $40K,Blue,25,3,1,1,2812.0,2238,574.0,0.713,4823,77,0.833,0.796,0,0,,1.0,0,8.481358738407021,Adults,3.08,62.63636363636363,0.7958748221906117
771735933,Existing Customer,48,M,2,High School,2.0,$80K - $120K,Blue,36,2,1,1,10761.0,1722,9039.0,0.7,4731,82,0.783,0.16,0,1,1.0,4.0,0,8.462103225098277,Adults,2.2777777777777777,57.69512195121951,0.16002230275996654
789917208,Existing Customer,40,F,4,High School,2.0,Less than $40K,Blue,31,2,3,3,1968.0,1781,187.0,0.972,5087,69,0.725,0.905,0,0,1.0,1.0,0,8.534640105019959,Adults,2.225806451612903,73.72463768115942,0.904979674796748
779608083,Existing Customer,55,M,2,Doctorate,1.0,Less than $40K,Blue,44,2,2,2,3897.0,1247,2650.0,0.689,3681,62,0.632,0.32,0,1,5.0,1.0,0,8.211211361793023,Adults,1.4090909090909092,59.37096774193548,0.3199897356941237
711287733,Existing Customer,45,M,4,Unknown,2.0,$40K - $60K,Blue,36,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273,0,1,,2.0,0,8.257644958208228,Adults,2.0555555555555554,52.108108108108105,0.27303537386147003
